,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_50_D_0_PolyTrend_24_exp_1.0_10
0,2000-01-01,0.20552675214328775,0.125,0.0,-1.3557137239186656,0.36787944117144233
1,2000-01-02,0.21417337760132638,0.2916666666666667,0.0,-0.11410253188685747,0.08919551827997009
2,2000-01-03,0.22289810466564874,0.375,0.19143103179060927,-0.844230864581227,0.13941708270514988
3,2000-01-04,0.23170093333625483,0.7916666666666666,0.40972955828822843,0.7056408100507655,0.01554641925106443
4,2000-01-05,0.24058186361314463,0.875,0.6514051495944296,-0.39878617335193706,0.03359467147539611
5,2000-01-06,0.24954089549631814,0.75,0.9041523068688602,-0.8271965334869942,0.044973419538446795
6,2000-01-07,0.25857802898577537,0.16666666666666666,1.1657668003684976,-0.41574470158503485,0.04074371166341458
7,2000-01-08,0.26769326408151634,0.9583333333333334,1.4319965426769639,-0.5245121937314283,0.015627893474500734
8,2000-01-09,0.276886600783541,0.25,1.70135948292815,0.8131012718382519,0.006304230724956345
9,2000-01-10,0.2861580390918494,0.5,1.9729803079305799,-0.2292506291606075,0.010513714937232393
10,2000-01-11,0.29550757900644153,0.041666666666666664,2.2459152665464583,2.161717373494259,0.0011477017006498616
11,2000-01-12,0.30493522052731736,0.25,2.519556405386122,-0.9569314292805337,0.01587916877926265
12,2000-01-13,0.31444096365447693,0.2916666666666667,2.79373326357714,0.06731083219488099,0.004118201673726124
13,2000-01-14,0.3240248083879202,0.9583333333333334,3.067966858522782,0.20649883721106427,0.0013850613985665079
14,2000-01-15,0.3336867547276472,0.5833333333333334,3.342200453468424,-0.45688132622556726,0.00294535423058623
15,2000-01-16,0.3434268026736579,0.7083333333333334,3.616434048414067,-1.0599757640207523,0.0035763756051992506
16,2000-01-17,0.3532449522259523,0.20833333333333334,3.8906676433597083,0.6149573156935568,0.0008314077443257099
17,2000-01-18,0.3631412033845305,0.5416666666666666,4.164901238305352,1.4296607664750955,0.00019853267801866678
18,2000-01-19,0.37311555614939235,0.3333333333333333,4.439134833250993,-0.21195225635208395,0.0009502186536110237
19,2000-01-20,0.38316801052053795,0.375,4.7133684281966355,-0.08033725576207178,0.00060131829494402
20,2000-01-21,0.39329856649796724,0.8333333333333334,4.987602023142277,0.4053977840180792,0.0001760365914152555
21,2000-01-22,0.40350722408168027,0.7916666666666666,5.261835618087921,0.11860658523361353,0.00018395800394315303
22,2000-01-23,0.41379398327167705,0.6666666666666666,5.536069213033563,1.2544140683375582,5.036918880382087e-05
23,2000-01-24,0.42415884406795756,0.7916666666666666,5.810302807979207,1.419102040788718,2.836321975239361e-05
24,2000-01-25,0.4346018064705217,0.125,6.084536402924847,-0.7438560828698322,0.0003614202684243272
25,2000-01-26,0.4451228704793696,0.2916666666666667,6.358769997870491,-2.5174371027954736,0.0013558734713975031
26,2000-01-27,0.45572203609450124,0.375,6.633003592816132,-1.5070960235350006,0.00034161828254507313
27,2000-01-28,0.4663993033159166,0.7916666666666666,6.907237187761773,1.149076125381565,1.1892932344695818e-05
28,2000-01-29,0.4771546721436157,0.875,7.181470782707417,-1.193578251944493,8.565061312876696e-05
29,2000-01-30,0.4879881425775984,0.75,7.455704377653061,1.1410424458433976,7.068078212499159e-06
30,2000-01-31,0.4988997146178649,0.16666666666666666,7.729937972598702,1.5094450822654228,6.5888191878582135e-06
31,2000-02-01,0.5098893882644152,0.9583333333333334,8.004171567544343,1.0677751294644207,3.4908810966780303e-06
32,2000-02-02,0.5209571635172492,0.25,8.278405162489987,-0.6865894771933623,3.080111027979242e-05
33,2000-02-03,0.5321030403763668,0.5,8.552638757435629,0.01487331605783535,8.941545708824405e-06
34,2000-02-04,0.5433270188417682,0.041666666666666664,8.826872352381272,-0.37566589616476365,1.5707266575231314e-05
35,2000-02-05,0.5546290989134532,0.25,9.101105947326912,-0.03822363744467267,6.840167211033602e-06
36,2000-02-06,0.5660092805914221,0.2916666666666667,9.375339542272554,0.36797447414967926,3.2848915001208705e-06
37,2000-02-07,0.5774675638756747,0.9583333333333334,9.6495731372182,-0.04472370024755386,1.9149150321413046e-06
38,2000-02-08,0.5890039487662109,0.5833333333333334,9.923806732163841,-0.3023751325193162,2.708932658732131e-06
39,2000-02-09,0.6006184352630308,0.7083333333333334,10.198040327109483,-2.2244036022124187,1.2277092071667032e-05
40,2000-02-10,0.6123110233661346,0.20833333333333334,10.472273922055123,0.7240063590423036,7.972387759821057e-07
41,2000-02-11,0.6240817130755221,0.5416666666666666,10.74650751700077,0.35900276446988677,6.182050533482916e-07
42,2000-02-12,0.6359305043911931,0.3333333333333333,11.020741111946409,1.076121037518773,2.7920684246423997e-07
43,2000-02-13,0.6478573973131481,0.375,11.294974706892052,0.1921408343855315,4.869229643969277e-07
44,2000-02-14,0.6598623918413866,0.8333333333333334,11.569208301837694,0.8529259575013671,1.194322040982312e-07
45,2000-02-15,0.6719454879759089,0.7916666666666666,11.843441896783338,0.018357182609979702,2.1543680776984438e-07
46,2000-02-16,0.684106685716715,0.6666666666666666,12.11767549172898,0.42830356650802287,1.216717025099611e-07
47,2000-02-17,0.6963459850638046,0.7916666666666666,12.391909086674623,0.9962778345476014,4.568999253622634e-08
48,2000-02-18,0.7086633860171782,0.125,12.666142681620263,-0.49114965590076143,2.957227776357302e-07
49,2000-02-19,0.7210588885768353,0.2916666666666667,12.940376276565907,0.7126781657427828,5.639039641180134e-08
