,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
39,0,0,0,0,AJ,0,AJ,0,0,0,2000-02-09
40,0,0,0,0,0,AK,0,AK,0,0,2000-02-10
41,0,0,0,0,0,0,AK,0,0,0,2000-02-11
42,0,0,AG,0,0,0,0,0,0,0,2000-02-12
43,0,0,AH,AH,0,0,0,0,0,0,2000-02-13
44,0,0,AG,0,0,0,0,0,0,0,2000-02-14
45,0,0,0,0,AI,0,0,0,0,0,2000-02-15
46,0,0,0,AH,0,0,0,0,0,0,2000-02-16
47,0,0,0,AH,0,0,0,0,0,0,2000-02-17
48,0,0,0,0,AH,0,0,0,0,0,2000-02-18
49,AD,AD,0,0,0,0,0,0,0,0,2000-02-19
50,0,0,0,0,0,AI,0,0,0,0,2000-02-20
51,0,0,0,AI,AI,0,0,0,0,0,2000-02-21
52,0,0,0,0,0,AK,0,0,0,0,2000-02-22
53,0,0,0,0,AH,0,0,0,0,0,2000-02-23
54,0,0,0,0,0,0,0,0,0,0,2000-02-24
55,0,0,0,0,AI,0,0,0,0,0,2000-02-25
56,0,0,0,AI,0,0,0,0,0,0,2000-02-26
57,0,0,0,0,0,0,0,0,0,0,2000-02-27
58,0,0,0,0,0,0,0,0,0,0,2000-02-28
59,0,0,0,0,0,0,AJ,0,0,0,2000-02-29
60,0,0,0,0,0,0,AJ,0,0,0,2000-03-01
61,AD,0,0,0,0,0,0,0,0,0,2000-03-02
62,0,0,0,AH,AH,0,0,0,0,0,2000-03-03
63,0,AF,AF,AF,0,0,0,0,0,0,2000-03-04
64,0,0,0,AH,0,0,0,0,0,0,2000-03-05
65,0,AF,0,0,0,0,0,0,0,0,2000-03-06
66,0,0,AG,0,0,0,0,0,0,0,2000-03-07
67,0,0,0,0,AJ,AJ,0,0,0,0,2000-03-08
68,0,0,0,0,0,AK,AK,AK,0,0,2000-03-09
69,0,0,0,0,0,0,0,0,0,0,2000-03-10
70,0,0,0,0,AJ,AJ,0,0,0,0,2000-03-11
71,0,0,0,0,0,0,0,0,0,0,2000-03-12
72,0,0,0,0,0,AJ,0,0,0,0,2000-03-13
73,0,0,0,0,0,0,0,0,0,0,2000-03-14
74,0,0,0,AG,0,0,0,0,0,0,2000-03-15
75,0,0,0,0,0,0,0,AL,0,0,2000-03-16
76,0,0,0,AH,0,0,0,0,0,0,2000-03-17
77,0,0,0,0,0,0,AK,0,0,0,2000-03-18
78,0,0,AF,0,0,0,0,0,0,0,2000-03-19
79,0,0,0,0,0,0,0,0,0,0,2000-03-20
80,0,0,0,0,0,0,AL,AL,0,0,2000-03-21
81,0,0,0,0,0,0,0,0,0,0,2000-03-22
82,0,AF,AF,0,0,0,0,0,0,0,2000-03-23
83,0,0,0,0,AI,0,0,0,0,0,2000-03-24
84,0,0,0,0,0,0,AK,0,0,0,2000-03-25
85,0,AE,0,0,0,0,0,0,0,0,2000-03-26
86,0,0,0,0,0,0,0,0,0,0,2000-03-27
87,AE,AE,AE,0,0,0,0,0,0,0,2000-03-28
88,0,0,0,0,0,0,0,0,0,0,2000-03-29
89,0,0,0,0,AJ,0,0,0,0,0,2000-03-30
90,0,0,0,0,0,AK,AK,AK,0,0,2000-03-31
91,0,0,0,0,0,0,0,0,0,0,2000-04-01
92,0,0,AG,0,0,0,0,0,0,0,2000-04-02
93,0,0,AG,0,0,0,0,0,0,0,2000-04-03
94,0,0,AH,AH,AH,0,0,0,0,0,2000-04-04
95,0,0,0,0,0,0,0,0,0,0,2000-04-05
96,0,0,AH,0,AH,0,0,0,0,0,2000-04-06
97,0,0,0,AH,AH,0,0,0,0,0,2000-04-07
98,0,0,0,AI,AI,0,0,0,0,0,2000-04-08
99,0,0,0,0,0,0,0,0,0,0,2000-04-09
100,0,AG,AG,0,0,0,0,0,0,0,2000-04-10
101,0,0,0,AH,AH,0,0,0,0,0,2000-04-11
102,0,0,0,AG,0,0,0,0,0,0,2000-04-12
103,0,AE,0,0,0,0,0,0,0,0,2000-04-13
104,0,0,0,AI,AI,AI,0,0,0,0,2000-04-14
105,0,0,0,AG,0,0,0,0,0,0,2000-04-15
106,0,0,0,AI,AI,AI,0,0,0,0,2000-04-16
107,0,0,AG,AG,0,0,0,0,0,0,2000-04-17
108,0,0,0,0,0,0,0,0,0,0,2000-04-18
109,0,0,0,0,AJ,0,AJ,0,0,0,2000-04-19
110,0,0,0,AH,0,0,0,0,0,0,2000-04-20
111,0,0,0,0,AI,AI,0,0,0,0,2000-04-21
112,0,0,0,0,0,0,0,0,0,0,2000-04-22
113,0,0,0,AG,AG,0,0,0,0,0,2000-04-23
114,0,0,0,0,0,AJ,0,0,0,0,2000-04-24
115,0,0,0,0,AG,0,0,0,0,0,2000-04-25
116,0,0,0,0,0,0,0,0,0,0,2000-04-26
117,0,AE,0,0,0,0,0,0,0,0,2000-04-27
118,0,0,0,AG,0,0,0,0,0,0,2000-04-28
119,0,0,AG,AG,0,0,0,0,0,0,2000-04-29
120,0,0,0,AG,AG,0,0,0,0,0,2000-04-30
121,0,AF,AF,0,0,0,0,0,0,0,2000-05-01
122,0,0,0,0,0,0,0,AK,0,0,2000-05-02
123,0,0,0,0,0,0,0,AK,0,0,2000-05-03
124,0,0,0,0,0,0,0,0,0,0,2000-05-04
125,0,0,0,0,0,0,0,AL,0,0,2000-05-05
126,0,0,0,AH,0,0,0,0,0,0,2000-05-06
127,0,0,AG,0,0,0,0,0,0,0,2000-05-07
128,0,0,0,0,0,AJ,0,0,0,0,2000-05-08
129,0,0,0,0,0,0,0,0,0,0,2000-05-09
130,AE,0,AE,0,0,0,0,0,0,0,2000-05-10
131,0,0,0,0,0,AI,0,0,0,0,2000-05-11
132,0,0,AH,AH,0,0,0,0,0,0,2000-05-12
133,0,0,AG,AG,0,0,0,0,0,0,2000-05-13
134,0,0,AE,0,0,0,0,0,0,0,2000-05-14
135,0,0,0,0,0,0,AL,0,AL,0,2000-05-15
136,0,0,0,0,0,AK,0,0,0,0,2000-05-16
137,0,0,0,AH,0,0,0,0,0,0,2000-05-17
138,0,0,0,0,0,0,0,0,0,0,2000-05-18
139,0,0,0,0,0,AI,0,0,0,0,2000-05-19
140,0,0,0,0,0,0,AJ,0,0,0,2000-05-20
141,0,0,0,0,AH,0,0,0,0,0,2000-05-21
142,0,0,0,AH,0,0,0,0,0,0,2000-05-22
143,0,0,0,0,0,0,AL,0,0,0,2000-05-23
144,0,0,0,0,AJ,0,AJ,0,0,0,2000-05-24
145,0,0,0,0,0,0,0,0,0,0,2000-05-25
146,0,0,0,0,AI,AI,0,0,0,0,2000-05-26
147,0,0,0,0,0,0,AL,0,0,0,2000-05-27
148,0,0,0,0,AI,0,0,0,0,0,2000-05-28
149,0,0,0,AH,0,0,0,0,0,0,2000-05-29
150,0,0,0,AH,0,0,0,0,0,0,2000-05-30
151,0,0,AG,AG,0,0,0,0,0,0,2000-05-31
152,0,AF,AF,0,0,0,0,0,0,0,2000-06-01
153,0,0,0,0,0,AK,0,0,0,0,2000-06-02
154,0,0,0,0,0,0,0,0,0,0,2000-06-03
155,0,0,0,0,0,0,0,0,0,0,2000-06-04
156,0,0,0,0,AI,0,0,0,0,0,2000-06-05
157,0,0,0,0,0,AJ,0,0,0,0,2000-06-06
158,0,AF,AF,0,0,0,0,0,0,0,2000-06-07
159,AC,0,0,0,0,0,0,0,0,0,2000-06-08
160,0,0,0,AH,0,0,0,0,0,0,2000-06-09
161,0,0,0,0,AJ,AJ,0,0,0,0,2000-06-10
162,0,0,AG,AG,0,0,0,0,0,0,2000-06-11
163,0,0,0,0,AJ,0,0,0,0,0,2000-06-12
164,0,0,0,AI,AI,0,0,0,0,0,2000-06-13
165,0,0,0,AI,0,0,0,0,0,0,2000-06-14
166,0,0,AG,0,0,0,0,0,0,0,2000-06-15
167,0,0,0,0,AJ,0,0,0,0,0,2000-06-16
168,0,0,0,0,AJ,0,0,0,0,0,2000-06-17
169,0,0,0,0,0,0,0,0,0,0,2000-06-18
170,0,0,0,AG,0,0,0,0,0,0,2000-06-19
171,0,0,AH,0,0,0,0,0,0,0,2000-06-20
172,0,0,0,0,AI,0,0,0,0,0,2000-06-21
173,0,0,0,0,AJ,0,AJ,0,0,0,2000-06-22
174,0,0,0,0,0,0,0,0,0,0,2000-06-23
175,0,0,0,0,AJ,AJ,AJ,0,0,0,2000-06-24
176,0,0,0,AI,AI,AI,0,0,0,0,2000-06-25
177,0,0,AG,0,0,0,0,0,0,0,2000-06-26
178,0,0,0,0,0,0,0,AK,0,0,2000-06-27
179,0,0,0,0,0,0,0,0,0,0,2000-06-28
180,0,0,0,AH,0,0,0,0,0,0,2000-06-29
181,0,0,0,0,0,0,0,0,0,0,2000-06-30
182,0,0,0,AI,AI,AI,0,0,0,0,2000-07-01
183,0,AG,0,AG,0,0,0,0,0,0,2000-07-02
184,0,0,0,AH,AH,0,0,0,0,0,2000-07-03
185,0,0,0,AI,AI,AI,0,0,0,0,2000-07-04
186,0,0,0,0,0,AJ,0,0,0,0,2000-07-05
187,0,0,0,0,0,0,AJ,0,0,0,2000-07-06
188,0,0,0,0,0,AK,0,0,0,0,2000-07-07
189,0,0,AF,0,0,0,0,0,0,0,2000-07-08
190,0,0,0,AH,AH,0,0,0,0,0,2000-07-09
191,0,0,0,0,0,0,0,0,0,0,2000-07-10
192,0,0,0,0,0,0,0,0,0,0,2000-07-11
193,0,0,AF,0,0,0,0,0,0,0,2000-07-12
194,0,0,0,0,0,0,AK,AK,0,0,2000-07-13
195,0,0,0,0,0,AJ,AJ,0,0,0,2000-07-14
196,0,0,0,0,0,0,0,0,0,0,2000-07-15
197,0,0,0,0,AI,0,0,0,0,0,2000-07-16
198,0,0,0,0,0,AJ,0,0,0,0,2000-07-17
199,0,0,0,AI,0,AI,0,0,0,0,2000-07-18
200,0,0,0,0,0,0,0,AK,0,0,2000-07-19
201,0,0,0,0,AH,0,0,0,0,0,2000-07-20
202,0,0,0,0,0,0,0,0,0,0,2000-07-21
203,0,0,0,0,AH,0,0,0,0,0,2000-07-22
204,0,0,0,0,0,0,0,0,0,0,2000-07-23
205,0,0,0,0,AH,0,0,0,0,0,2000-07-24
206,0,0,0,0,0,AJ,AJ,0,0,0,2000-07-25
207,0,0,AG,0,0,0,0,0,0,0,2000-07-26
208,0,0,0,0,0,0,0,0,0,0,2000-07-27
209,0,AF,AF,AF,0,0,0,0,0,0,2000-07-28
210,0,0,0,0,0,0,0,0,0,0,2000-07-29
211,0,0,AG,0,0,0,0,0,0,0,2000-07-30
212,0,AG,AG,0,0,0,0,0,0,0,2000-07-31
213,0,0,0,0,AH,0,0,0,0,0,2000-08-01
214,0,0,0,0,AH,0,0,0,0,0,2000-08-02
215,0,0,0,0,0,AI,0,0,0,0,2000-08-03
216,0,0,AF,0,0,0,0,0,0,0,2000-08-04
217,0,0,0,0,0,AJ,0,0,0,0,2000-08-05
218,0,0,0,AG,0,0,0,0,0,0,2000-08-06
219,0,0,0,0,0,AK,0,0,0,0,2000-08-07
220,0,0,AG,0,0,0,0,0,0,0,2000-08-08
221,AE,AE,AE,0,0,0,0,0,0,0,2000-08-09
222,0,0,0,0,0,0,AJ,0,0,0,2000-08-10
223,0,0,0,0,0,0,0,0,0,0,2000-08-11
224,0,0,0,0,0,0,0,0,0,0,2000-08-12
225,0,0,0,AI,0,AI,0,0,0,0,2000-08-13
226,0,AE,0,0,0,0,0,0,0,0,2000-08-14
227,0,0,0,0,0,AI,0,0,0,0,2000-08-15
228,0,0,AH,0,AH,0,0,0,0,0,2000-08-16
229,0,0,0,0,AJ,0,0,0,0,0,2000-08-17
230,0,0,0,0,0,0,0,0,0,0,2000-08-18
231,0,0,0,0,AI,0,0,0,0,0,2000-08-19
232,0,0,0,0,0,AK,0,0,0,0,2000-08-20
233,0,0,0,AH,0,0,0,0,0,0,2000-08-21
234,0,0,0,0,0,0,0,0,0,0,2000-08-22
235,0,0,0,0,AJ,0,0,0,0,0,2000-08-23
236,0,0,0,AH,0,0,0,0,0,0,2000-08-24
237,0,0,0,0,0,0,0,0,0,0,2000-08-25
238,0,0,0,0,0,0,0,0,0,0,2000-08-26
239,0,0,0,0,0,0,0,0,AL,0,2000-08-27
240,AC,0,0,0,0,0,0,0,0,0,2000-08-28
241,0,0,0,0,0,0,0,0,0,0,2000-08-29
242,0,0,0,0,0,0,0,0,0,0,2000-08-30
243,0,0,0,0,0,0,AK,0,0,0,2000-08-31
244,0,0,0,0,AI,AI,0,0,0,0,2000-09-01
245,0,0,0,0,0,AJ,AJ,0,0,0,2000-09-02
246,0,0,0,0,0,0,0,0,0,0,2000-09-03
247,0,0,0,0,0,0,0,0,0,0,2000-09-04
248,0,0,0,0,AI,0,0,0,0,0,2000-09-05
249,0,0,0,0,0,0,0,0,0,0,2000-09-06
250,0,0,0,0,0,AJ,0,0,0,0,2000-09-07
251,0,0,0,AH,0,0,0,0,0,0,2000-09-08
252,0,0,AG,0,0,0,0,0,0,0,2000-09-09
253,0,0,0,0,AI,AI,0,0,0,0,2000-09-10
254,0,0,0,0,0,0,0,0,0,0,2000-09-11
255,0,0,0,0,0,0,AL,AL,AL,0,2000-09-12
256,0,0,0,0,0,AJ,AJ,0,0,0,2000-09-13
257,0,0,0,AI,AI,AI,0,0,0,0,2000-09-14
258,0,0,0,0,0,0,0,0,0,0,2000-09-15
259,0,0,AH,0,AH,0,0,0,0,0,2000-09-16
260,0,0,AH,0,0,0,0,0,0,0,2000-09-17
261,0,AF,AF,0,0,0,0,0,0,0,2000-09-18
262,0,0,0,0,0,AI,0,0,0,0,2000-09-19
263,0,0,0,0,0,0,AK,0,0,0,2000-09-20
264,0,0,0,0,0,0,0,0,0,0,2000-09-21
265,0,0,0,AI,0,AI,0,0,0,0,2000-09-22
266,0,0,0,0,0,0,0,0,0,0,2000-09-23
267,0,0,0,0,0,0,AL,AL,0,0,2000-09-24
268,0,0,AG,0,0,0,0,0,0,0,2000-09-25
269,0,0,0,AH,0,0,0,0,0,0,2000-09-26
270,0,0,0,AG,0,0,0,0,0,0,2000-09-27
271,0,0,0,AI,AI,AI,0,0,0,0,2000-09-28
272,0,0,0,0,AJ,0,AJ,0,0,0,2000-09-29
273,0,0,0,AI,AI,0,0,0,0,0,2000-09-30
274,0,0,0,0,0,0,0,0,0,0,2000-10-01
275,0,0,0,AG,0,0,0,0,0,0,2000-10-02
276,0,0,0,0,0,0,0,0,AN,AN,2000-10-03
277,0,0,AG,AG,0,0,0,0,0,0,2000-10-04
278,0,0,0,0,0,AJ,AJ,0,0,0,2000-10-05
279,0,0,0,0,0,0,AK,0,0,0,2000-10-06
280,0,0,0,AI,0,AI,0,0,0,0,2000-10-07
281,AE,0,0,0,0,0,0,0,0,0,2000-10-08
282,0,0,0,AI,0,0,0,0,0,0,2000-10-09
283,0,0,0,0,AJ,0,0,0,0,0,2000-10-10
284,0,0,0,0,AI,0,0,0,0,0,2000-10-11
285,0,0,AG,0,AG,0,0,0,0,0,2000-10-12
286,0,0,0,0,0,0,0,0,0,0,2000-10-13
287,0,0,0,AI,0,AI,0,0,0,0,2000-10-14
288,0,0,0,AH,0,0,0,0,0,0,2000-10-15
289,0,0,AG,0,0,0,0,0,0,0,2000-10-16
290,0,0,0,0,0,0,0,AL,0,0,2000-10-17
291,0,0,0,0,AH,0,0,0,0,0,2000-10-18
292,0,0,0,0,0,0,0,0,0,0,2000-10-19
293,0,0,0,0,0,0,0,AK,0,0,2000-10-20
294,0,0,0,0,AH,0,0,0,0,0,2000-10-21
295,0,0,0,AF,0,0,0,0,0,0,2000-10-22
296,0,0,0,0,AJ,0,AJ,0,0,0,2000-10-23
297,0,0,0,0,0,0,0,0,0,0,2000-10-24
298,0,0,0,AH,AH,0,0,0,0,0,2000-10-25
299,0,0,0,0,0,0,0,0,0,0,2000-10-26
300,0,0,0,0,0,0,AK,0,0,0,2000-10-27
301,0,0,0,0,0,AK,0,AK,0,0,2000-10-28
302,0,0,0,0,0,0,0,0,0,0,2000-10-29
303,0,0,0,AH,AH,0,0,0,0,0,2000-10-30
304,0,0,0,0,0,0,0,0,0,0,2000-10-31
305,0,0,0,0,0,0,0,0,AN,AN,2000-11-01
306,0,0,0,0,AJ,0,AJ,0,0,0,2000-11-02
307,0,0,0,0,0,0,0,AM,AM,0,2000-11-03
308,0,0,0,0,AI,AI,0,0,0,0,2000-11-04
309,0,0,AG,0,0,0,0,0,0,0,2000-11-05
310,0,0,AG,0,AG,0,0,0,0,0,2000-11-06
311,0,0,0,0,0,0,0,AK,0,0,2000-11-07
312,0,0,0,AI,AI,AI,0,0,0,0,2000-11-08
313,0,0,0,AI,0,AI,0,0,0,0,2000-11-09
314,0,0,0,AH,AH,0,0,0,0,0,2000-11-10
315,0,0,0,0,0,0,0,0,0,0,2000-11-11
316,0,0,0,0,0,0,0,0,0,0,2000-11-12
317,0,0,0,AH,0,0,0,0,0,0,2000-11-13
318,0,0,0,0,AJ,0,0,0,0,0,2000-11-14
319,0,0,0,0,0,0,0,0,0,0,2000-11-15
320,0,0,0,0,0,0,0,0,0,0,2000-11-16
321,0,0,0,0,0,0,AL,0,0,0,2000-11-17
322,0,0,0,0,0,0,0,0,0,0,2000-11-18
323,0,0,0,0,0,0,0,0,0,0,2000-11-19
324,0,0,0,AI,0,0,0,0,0,0,2000-11-20
325,0,0,0,0,0,0,0,0,0,0,2000-11-21
326,0,0,0,0,0,AK,AK,AK,0,0,2000-11-22
327,0,0,0,0,0,0,0,0,0,0,2000-11-23
328,0,0,0,0,0,0,0,0,0,0,2000-11-24
329,0,0,0,0,0,0,0,0,0,0,2000-11-25
330,0,0,0,AI,0,0,0,0,0,0,2000-11-26
331,0,0,0,0,AJ,0,AJ,0,0,0,2000-11-27
332,0,0,0,0,AJ,0,AJ,0,0,0,2000-11-28
333,0,0,0,0,AH,0,0,0,0,0,2000-11-29
334,0,0,AG,0,0,0,0,0,0,0,2000-11-30
335,0,0,0,AF,0,0,0,0,0,0,2000-12-01
336,0,0,0,0,0,0,0,0,0,0,2000-12-02
337,0,0,0,0,0,0,0,AK,0,0,2000-12-03
338,0,0,0,0,0,AK,AK,0,0,0,2000-12-04
339,0,0,AG,0,0,0,0,0,0,0,2000-12-05
340,0,0,AG,AG,0,0,0,0,0,0,2000-12-06
341,0,0,0,AH,AH,0,0,0,0,0,2000-12-07
342,0,0,0,0,0,0,AK,AK,0,0,2000-12-08
343,0,0,0,AI,0,0,0,0,0,0,2000-12-09
344,0,AF,0,0,0,0,0,0,0,0,2000-12-10
345,0,0,AF,0,0,0,0,0,0,0,2000-12-11
346,0,0,AG,AG,AG,0,0,0,0,0,2000-12-12
347,0,0,0,AI,AI,0,0,0,0,0,2000-12-13
348,0,0,AF,AF,0,0,0,0,0,0,2000-12-14
349,0,0,AG,AG,0,0,0,0,0,0,2000-12-15
350,0,0,0,0,0,0,0,0,0,0,2000-12-16
351,0,0,0,0,0,AI,0,0,0,0,2000-12-17
352,0,0,0,0,0,0,0,0,0,0,2000-12-18
353,0,0,0,0,AI,0,0,0,0,0,2000-12-19
354,0,0,AH,0,0,0,0,0,0,0,2000-12-20
355,0,0,0,0,0,AJ,AJ,0,0,0,2000-12-21
356,0,0,0,0,AJ,AJ,0,0,0,0,2000-12-22
357,0,0,0,0,0,0,0,AL,0,0,2000-12-23
358,0,0,0,0,AI,0,0,0,0,0,2000-12-24
359,0,0,0,0,0,0,0,0,0,0,2000-12-25
360,AE,AE,AE,0,0,0,0,0,0,0,2000-12-26
361,0,0,0,0,0,AI,0,0,0,0,2000-12-27
362,0,0,0,0,0,AJ,0,0,0,0,2000-12-28
363,0,0,0,AH,AH,0,0,0,0,0,2000-12-29
364,0,0,0,0,AJ,0,AJ,0,0,0,2000-12-30
365,0,0,0,0,0,0,AK,0,0,0,2000-12-31
366,0,0,0,0,0,0,0,0,0,0,2001-01-01
367,0,0,0,0,0,0,0,AM,AM,0,2001-01-02
368,0,0,AG,AG,0,0,0,0,0,0,2001-01-03
369,0,0,0,0,0,0,0,0,0,0,2001-01-04
370,0,0,0,AH,AH,0,0,0,0,0,2001-01-05
371,0,0,0,AG,AG,0,0,0,0,0,2001-01-06
372,0,0,0,0,AI,AI,0,0,0,0,2001-01-07
373,0,0,0,0,0,AI,0,0,0,0,2001-01-08
374,0,0,AG,0,0,0,0,0,0,0,2001-01-09
375,0,0,0,0,AJ,0,0,0,0,0,2001-01-10
376,0,AF,AF,0,0,0,0,0,0,0,2001-01-11
377,0,0,0,0,0,0,0,0,0,0,2001-01-12
378,0,0,0,0,0,0,0,0,0,0,2001-01-13
379,0,0,0,0,AI,0,0,0,0,0,2001-01-14
380,0,0,0,0,AI,AI,0,0,0,0,2001-01-15
381,0,0,0,0,0,AK,0,0,0,0,2001-01-16
382,AD,0,0,0,0,0,0,0,0,0,2001-01-17
383,0,0,0,0,0,AI,0,0,0,0,2001-01-18
384,0,0,0,0,0,0,AK,0,0,0,2001-01-19
385,0,0,0,AI,0,0,0,0,0,0,2001-01-20
386,0,0,0,0,0,0,0,0,0,0,2001-01-21
387,0,0,0,0,AJ,AJ,AJ,0,0,0,2001-01-22
388,0,0,0,0,0,AK,0,0,0,0,2001-01-23
389,0,0,0,0,0,0,AL,0,0,0,2001-01-24
390,0,0,0,0,AH,0,0,0,0,0,2001-01-25
391,0,0,0,AI,AI,0,0,0,0,0,2001-01-26
392,0,0,0,0,0,AI,0,0,0,0,2001-01-27
393,0,0,0,0,0,0,AJ,0,0,0,2001-01-28
394,0,0,0,AH,0,0,0,0,0,0,2001-01-29
395,0,AF,0,0,0,0,0,0,0,0,2001-01-30
396,0,0,0,AI,AI,0,0,0,0,0,2001-01-31
397,0,0,0,AH,0,0,0,0,0,0,2001-02-01
398,0,0,0,0,0,AJ,0,0,0,0,2001-02-02
399,AE,AE,0,0,0,0,0,0,0,0,2001-02-03
400,0,0,0,AH,AH,0,0,0,0,0,2001-02-04
401,0,AG,AG,AG,0,0,0,0,0,0,2001-02-05
402,0,0,0,AI,0,0,0,0,0,0,2001-02-06
403,0,0,AG,0,0,0,0,0,0,0,2001-02-07
404,0,0,0,0,0,0,0,0,AL,0,2001-02-08
405,0,0,0,0,AJ,AJ,0,0,0,0,2001-02-09
406,0,AF,AF,AF,0,0,0,0,0,0,2001-02-10
407,0,0,AG,AG,0,0,0,0,0,0,2001-02-11
408,0,0,0,0,AJ,0,0,0,0,0,2001-02-12
409,0,0,0,0,0,AI,0,0,0,0,2001-02-13
410,0,0,AG,AG,0,0,0,0,0,0,2001-02-14
411,0,0,0,0,0,0,0,AL,0,0,2001-02-15
412,0,0,0,0,0,0,0,AK,0,0,2001-02-16
413,0,0,0,0,0,AK,AK,0,0,0,2001-02-17
414,0,0,0,0,0,AI,0,0,0,0,2001-02-18
415,0,0,0,0,0,0,0,0,0,0,2001-02-19
416,0,0,0,0,0,AK,AK,AK,0,0,2001-02-20
417,0,0,AH,0,0,0,0,0,0,0,2001-02-21
418,0,0,0,0,0,AK,0,0,0,0,2001-02-22
419,0,0,0,0,0,AI,0,0,0,0,2001-02-23
420,0,0,0,0,0,0,AK,0,0,0,2001-02-24
421,0,0,0,0,0,0,0,0,0,0,2001-02-25
422,0,0,0,0,AH,0,0,0,0,0,2001-02-26
423,0,0,0,0,0,AK,0,0,0,0,2001-02-27
424,0,0,0,0,0,0,AJ,0,0,0,2001-02-28
425,0,0,AE,0,0,0,0,0,0,0,2001-03-01
426,0,0,AG,AG,0,0,0,0,0,0,2001-03-02
427,0,0,0,0,0,0,0,0,0,0,2001-03-03
428,0,AF,AF,AF,0,0,0,0,0,0,2001-03-04
429,0,0,0,AI,AI,AI,0,0,0,0,2001-03-05
430,0,0,0,0,0,0,0,0,0,0,2001-03-06
431,0,0,0,0,0,AJ,0,0,0,0,2001-03-07
432,0,0,0,AH,0,0,0,0,0,0,2001-03-08
433,0,0,0,AH,AH,0,0,0,0,0,2001-03-09
434,0,0,0,0,AI,AI,0,0,0,0,2001-03-10
435,0,0,0,0,0,0,0,0,0,0,2001-03-11
436,0,0,0,AI,AI,AI,0,0,0,0,2001-03-12
437,0,0,0,0,0,0,0,0,0,0,2001-03-13
438,0,0,0,0,0,0,0,0,0,0,2001-03-14
439,0,0,0,0,AJ,AJ,AJ,0,0,0,2001-03-15
440,0,0,0,AH,AH,0,0,0,0,0,2001-03-16
441,0,0,0,0,AI,0,0,0,0,0,2001-03-17
442,0,0,0,0,0,AJ,0,0,0,0,2001-03-18
443,0,0,AF,0,0,0,0,0,0,0,2001-03-19
444,0,0,0,0,0,AK,0,0,0,0,2001-03-20
445,0,0,0,0,0,0,0,0,0,0,2001-03-21
446,0,0,0,AI,AI,AI,0,0,0,0,2001-03-22
447,0,0,0,0,0,0,AK,0,0,0,2001-03-23
448,0,0,0,0,0,0,0,0,0,0,2001-03-24
449,0,0,0,0,0,0,0,0,0,0,2001-03-25
450,0,0,0,0,0,0,0,0,0,0,2001-03-26
451,0,0,AG,0,0,0,0,0,0,0,2001-03-27
452,0,0,0,0,AJ,AJ,0,0,0,0,2001-03-28
453,0,0,AH,0,AH,0,0,0,0,0,2001-03-29
454,0,0,0,0,0,0,0,0,0,0,2001-03-30
455,0,0,0,0,AI,AI,0,0,0,0,2001-03-31
