,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_20_D_0_LinearTrend_24__1.0_0
0,2000-01-01,0.43037873274483895,0.125,0.0,-1.3557137239186656,1.0
1,2000-01-02,0.4352600831375714,0.2916666666666667,0.0,-0.11410253188685747,2.4131592090912073
2,2000-01-03,0.4401414335303039,0.375,0.4785775794765232,-0.844230864581227,2.249823139599427
3,2000-01-04,0.4450227839230364,0.7916666666666666,1.0243238957205711,0.7056408100507655,4.766989147534866
4,2000-01-05,0.44990413431576887,0.875,1.6285128739860741,-0.39878617335193706,4.354965826123732
5,2000-01-06,0.45478548470850133,0.75,2.2603807671721503,-0.8271965334869942,4.438304709567484
6,2000-01-07,0.4596668351012338,0.16666666666666666,2.9144170009212442,-0.41574470158503485,4.925340792277937
7,2000-01-08,0.46454818549396626,0.9583333333333334,3.579991356692409,-0.5245121937314283,6.278695672962106
8,2000-01-09,0.4694295358866988,0.25,4.253398707320374,0.8131012718382519,7.586264506219151
9,2000-01-10,0.47431088627943124,0.5,4.932450769826448,-0.2292506291606075,7.477846018119099
10,2000-01-11,0.4791922366721637,0.041666666666666664,5.614788166366145,2.161717373494259,10.09769943437306
11,2000-01-12,0.48407358706489617,0.25,6.298891013465306,-0.9569314292805337,7.876368162423496
12,2000-01-13,0.48895493745762864,0.2916666666666667,6.984333158942848,0.06731083219488099,9.632600586435851
13,2000-01-14,0.49383628785036116,0.9583333333333334,7.669917146306954,0.20649883721106427,11.12892059587554
14,2000-01-15,0.4987176382430936,0.5833333333333334,8.355501133671062,-0.45688132622556726,10.78100577019575
15,2000-01-16,0.5035989886358261,0.7083333333333334,9.041085121035165,-1.0599757640207523,10.9933766701574
16,2000-01-17,0.5084803390285586,0.20833333333333334,9.726669108399271,0.6149573156935568,12.858775087628548
17,2000-01-18,0.513361689421291,0.5416666666666666,10.412253095763381,1.4296607664750955,14.69727720950026
18,2000-01-19,0.5182430398140235,0.3333333333333333,11.09783708312748,-0.21195225635208395,13.537796191096579
19,2000-01-20,0.5231243902067559,0.375,11.783421070491586,-0.08033725576207178,14.401543196110097
